name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangladesh,8/17/2023,95.7,80.2,87.1,114.4,86.3,98.6,77.1,72.9,0.367,100,45.83,rain,0,0,19.5,11.4,132.8,1002.8,86.5,2.5,209.8,17.9,7,30,2023-08-17T05:34:31,2023-08-17T18:30:26,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/18/2023,95,83.1,88.3,110,91.7,99.9,76.5,68.9,0.024,100,12.5,rain,0,0,30.4,14.5,136.4,1003.5,66.7,2.6,243.8,20.9,8,30,2023-08-18T05:34:54,2023-08-18T18:29:37,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/19/2023,91.5,79.7,85.8,108,79.7,96.2,76.6,74.6,0.032,100,25,rain,0,0,24.8,11.4,142.4,1005.4,71.9,2.6,221.9,19.1,8,30,2023-08-19T05:35:17,2023-08-19T18:28:47,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/20/2023,94,82.4,87.5,107.6,88.3,98,75.9,69.2,0.028,100,25,rain,0,0,16.6,11.4,185.4,1005.6,58.5,2.7,235.7,20.5,8,10,2023-08-20T05:35:40,2023-08-20T18:27:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/21/2023,93,82.4,87.7,103.1,89.5,96.9,74.8,66.6,0.012,100,12.5,rain,0,0,17,10.3,210.2,1004.6,75.9,2.7,213.7,18.4,7,10,2023-08-21T05:36:03,2023-08-21T18:27:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/22/2023,88,82.4,84.3,102,89.5,94.5,77.1,79.1,0.501,100,87.5,rain,0,0,16.6,13.9,180.4,1004.6,85.7,2.5,75.7,6.4,4,30,2023-08-22T05:36:25,2023-08-22T18:26:12,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/23/2023,88.7,80.6,84.3,104,88.2,94.5,77.2,79.5,0.505,100,91.67,rain,0,0,17.4,11.4,174,1003.5,90.3,2.5,99.6,8.4,5,10,2023-08-23T05:36:47,2023-08-23T18:25:19,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/24/2023,88.7,82.4,83.6,105.3,89.5,93.9,77.8,82.8,0.588,100,70.83,rain,0,0,17,11.4,167,1000.9,87.5,2.6,93.7,8.2,3,10,2023-08-24T05:37:09,2023-08-24T18:24:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/25/2023,87.6,80.2,83.2,101,86.1,92.6,77.5,83.1,1.174,100,100,rain,0,0,17.9,12.6,201.5,1000.3,92.8,2.5,87,7.7,4,10,2023-08-25T05:37:31,2023-08-25T18:23:32,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/26/2023,88.8,80,83.6,101.1,85.6,92.6,76.7,80.2,1.595,100,79.17,rain,0,0,17.9,12.7,225.9,1001.5,92.4,2.5,82,7.1,4,10,2023-08-26T05:37:52,2023-08-26T18:22:37,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/27/2023,93.9,81.8,85.5,109.5,89.5,95.1,76.2,74.5,0.238,100,66.67,rain,0,0,18.8,14.5,210,1001.2,88.2,2.6,147.6,12.7,5,10,2023-08-27T05:38:14,2023-08-27T18:21:42,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/28/2023,94.6,82.4,86.6,110.4,88.3,97.5,76.7,73.1,0.147,100,45.83,rain,0,0,14.8,8.1,167.5,1002.1,89.4,2.6,201.1,17.6,7,30,2023-08-28T05:38:35,2023-08-28T18:20:46,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/29/2023,92.5,81.4,86.2,106.7,89.3,96.7,76.4,73.4,0.012,100,8.33,rain,0,0,13.2,10.2,67.3,1003.1,71.3,2.5,235.7,20.3,9,10,2023-08-29T05:38:56,2023-08-29T18:19:49,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/30/2023,96,81.9,88.7,108.1,88.3,98.9,75.3,65.6,0.008,100,8.33,rain,0,0,9.8,9.2,293.6,1003.9,61.8,2.6,248.5,21.3,8,10,2023-08-30T05:39:17,2023-08-30T18:18:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/31/2023,90.5,82.4,86.3,106.8,90.9,99.4,78.5,78.1,0.3,100,41.67,rain,0,0,15.4,10.2,171.1,1005,76.6,2.5,177.3,15.3,7,30,2023-08-31T05:39:37,2023-08-31T18:17:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/1/2023,93.2,83.2,86.2,114.8,94.2,99.3,78.5,78.2,0.131,100,33.33,rain,0,0,13,10.3,183.8,1005,66,2.6,201.9,17.5,8,30,2023-09-01T05:39:58,2023-09-01T18:16:57,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/2/2023,92.7,82.3,86.7,109.5,89.5,98.8,77.5,74.5,0.178,100,45.83,rain,0,0,12.3,7.6,220.4,1003.5,79.6,2.5,189.4,16.4,7,60,2023-09-02T05:40:18,2023-09-02T18:15:58,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/3/2023,93.8,78.4,86.4,107.7,78.4,96.5,76.6,73.9,0.397,100,54.17,rain,0,0,18.1,7,126,1001.9,80,2.5,219,19,8,60,2023-09-03T05:40:38,2023-09-03T18:14:59,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/4/2023,92.6,78.4,86.1,107.8,78.4,96.2,76.5,74,0.008,100,8.33,rain,0,0,17.4,9.2,143.1,1001.8,89.4,2.4,182.4,15.7,7,30,2023-09-04T05:40:58,2023-09-04T18:14:00,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/5/2023,95.1,82.4,88.3,109.1,89.5,100,76.7,69.4,0.032,100,12.5,rain,0,0,16.3,7.4,270.3,1001.7,66,2.8,241.3,20.7,9,75,2023-09-05T05:41:18,2023-09-05T18:13:00,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/6/2023,94.5,82.4,87.1,108.7,90.9,98.8,77,72.8,0.135,100,45.83,rain,0,0,20.6,13.1,146.6,1003.4,70.4,2.7,199,17.3,7,60,2023-09-06T05:41:38,2023-09-06T18:12:00,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/7/2023,93.2,82.4,86.3,105.9,88.8,96.6,76.3,72.8,0.28,100,45.83,rain,0,0,26.4,11.4,109.8,1004.1,88.7,2.6,128.1,11.1,8,30,2023-09-07T05:41:58,2023-09-07T18:11:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/8/2023,88.7,80.6,84.1,102.3,86.2,93.4,76.5,78.1,0.682,100,79.17,rain,0,0,23.3,12.6,134.1,1005.4,89.8,2.6,111.5,9.6,5,30,2023-09-08T05:42:18,2023-09-08T18:09:59,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/9/2023,90.3,80.6,85.3,104.3,85.3,95.4,76.5,75.2,0.028,100,25,rain,0,0,13.6,8.6,166.5,1005.3,84.9,2.6,217,18.7,7,30,2023-09-09T05:42:37,2023-09-09T18:08:59,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/10/2023,90.5,82.4,86.2,106.4,88.3,98.1,77.4,75.3,0.299,100,54.17,rain,0,0,12.5,7.5,238.3,1003.1,77.8,2.7,194.8,16.8,7,60,2023-09-10T05:42:57,2023-09-10T18:07:57,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/11/2023,92.3,82.2,85.7,112.3,89.5,97.2,77.5,77,0.312,100,54.17,rain,0,0,18.3,7,222,1002.1,70,2.5,171.6,14.9,7,30,2023-09-11T05:43:16,2023-09-11T18:06:56,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/12/2023,89.7,82.4,85.5,106.5,90.9,97.3,78,78.8,0.522,100,66.67,rain,0,0,13,7.5,176.7,1002.3,84.4,2.5,174.9,15.2,8,30,2023-09-12T05:43:36,2023-09-12T18:05:54,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/13/2023,93.2,80.6,86.3,109,86.2,97.1,76.8,74,0.008,100,8.33,rain,0,0,23.3,10.3,110.7,1002.8,76.4,2.6,190.5,16.5,7,30,2023-09-13T05:43:55,2023-09-13T18:04:53,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/14/2023,90.5,80.6,85.1,103.6,85.3,94,75.5,73.5,0.06,100,33.33,rain,0,0,29.1,16.1,128.6,1004.1,74.6,2.7,200.6,17.4,7,30,2023-09-14T05:44:14,2023-09-14T18:03:51,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/15/2023,93.4,82,86.2,107.6,90.8,96.3,76.2,72.9,0.188,100,66.67,rain,0,0,23.5,12.6,142.5,1006,64.9,2.6,193.2,16.7,8,30,2023-09-15T05:44:34,2023-09-15T18:02:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/16/2023,94.7,82.4,86.9,108.5,89.5,96.9,75.9,70.7,0.024,100,20.83,rain,0,0,15.7,7,113.9,1005.5,61.4,2.6,234.2,20.3,8,30,2023-09-16T05:44:53,2023-09-16T18:01:47,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/17/2023,95.2,80.3,87.9,109.6,85.3,98.7,76.3,69.8,0.186,100,33.33,rain,0,0,13.9,10.3,291.6,1003.1,53,2.5,228.3,19.7,8,60,2023-09-17T05:45:13,2023-09-17T18:00:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/18/2023,90.5,78.7,84,105.2,78.7,92.1,75.9,77.3,0.51,100,100,rain,0,0,34.4,9.2,129.4,1003.6,89.6,2.6,133.7,11.5,6,30,2023-09-18T05:45:32,2023-09-18T17:59:42,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/19/2023,87.8,79.3,82.9,99.9,79.3,91.4,77.2,83.5,0.587,100,83.33,rain,0,0,23.9,12.7,96.9,1005.9,91.3,2.5,176.4,15.3,7,30,2023-09-19T05:45:52,2023-09-19T17:58:40,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/20/2023,86.4,80.3,82.6,98.7,85.9,90.8,76.6,82.3,0.317,100,79.17,rain,0,0,25.1,11.4,113.4,1006.5,91.3,2.5,68.9,5.9,3,30,2023-09-20T05:46:11,2023-09-20T17:57:37,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,9/21/2023,88,79.3,83.5,99.7,79.3,92.5,77.1,81.5,0.296,100,50,rain,0,0,28.6,14.5,147.4,1007.3,92.2,2.4,164.5,14.2,6,30,2023-09-21T05:46:31,2023-09-21T17:56:35,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/22/2023,89.7,79,84.2,104.5,79,93.7,77.5,81.1,0.358,100,41.67,rain,0,0,23.5,12.6,148.8,1007.9,89.1,2.6,165.9,14.4,7,30,2023-09-22T05:46:51,2023-09-22T17:55:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/23/2023,87.1,80.6,83.4,99,86.2,92.4,76.7,80.5,0.529,100,54.17,rain,0,0,20.6,13.9,162.7,1008.2,87,2.5,139.3,11.9,6,30,2023-09-23T05:47:10,2023-09-23T17:54:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/24/2023,88.4,80.4,84,101.8,85.3,92.6,76,77.3,0.371,100,33.33,rain,0,0,22.6,14.2,157.3,1006.8,88.7,2.6,178.8,15.4,8,30,2023-09-24T05:47:30,2023-09-24T17:53:29,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/25/2023,92.7,80.6,85.5,108.9,85.9,95.7,76.6,75.3,0.324,100,66.67,rain,0,0,16.1,8.2,164.5,1006.3,73.3,2.6,183.3,15.8,8,30,2023-09-25T05:47:51,2023-09-25T17:52:27,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/26/2023,90.5,80.6,85.9,107.8,86.2,97.5,77.6,76.7,0.028,100,20.83,rain,0,0,11,4.8,310.2,1006.4,46.9,2.6,225.8,19.3,8,60,2023-09-26T05:48:11,2023-09-26T17:51:25,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/27/2023,91.6,81.9,86.6,109.6,90.8,98.5,77.5,75,0.044,100,37.5,rain,0,0,8.7,5.9,274.4,1005.6,66.6,2.6,212.7,18.4,7,30,2023-09-27T05:48:31,2023-09-27T17:50:23,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,9/28/2023,95.3,82.8,88.7,110,93.6,101.4,77.3,70.1,0.024,100,12.5,rain,0,0,14.5,11.4,326.5,1004.2,48.5,2.6,236.9,20.6,8,60,2023-09-28T05:48:52,2023-09-28T17:49:22,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/29/2023,93.8,83.3,87.6,108.7,93.3,99,76.6,70.9,0.15,100,20.83,rain,0,0,17,10.2,116.6,1003.7,78.2,2.6,185.6,16.1,8,75,2023-09-29T05:49:13,2023-09-29T17:48:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,9/30/2023,93.2,80.6,85.8,107.6,85.3,95.4,76,73.2,0.186,100,50,rain,0,0,27.7,13.9,117.4,1004.7,73.5,2.6,140.2,12.1,6,30,2023-09-30T05:49:34,2023-09-30T17:47:20,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,10/1/2023,93.2,81.9,86.4,110.4,89.5,97.4,76.8,73.5,0.048,100,29.17,rain,0,0,22.4,12.1,128.5,1004.2,72.9,2.6,185.2,16.1,7,30,2023-10-01T05:49:55,2023-10-01T17:46:19,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/2/2023,91.4,82.4,85.9,102.7,89.5,96,76.2,73.3,0.26,100,45.83,rain,0,0,21.9,11.4,125.8,1005.3,75.9,2.6,155.5,13.4,5,30,2023-10-02T05:50:16,2023-10-02T17:45:19,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/3/2023,86.9,80.2,82.7,97.9,85.3,90.1,75.4,78.6,0.443,100,79.17,rain,0,0,22.1,13.9,131.3,1006.8,90.4,2.5,76.6,6.7,3,30,2023-10-03T05:50:38,2023-10-03T17:44:19,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/4/2023,85.4,78.8,81.7,96.4,78.8,88.3,76.4,84.3,0.729,100,100,rain,0,0,23.9,13.3,136.5,1007.1,91.6,2.4,66.6,5.8,4,30,2023-10-04T05:51:00,2023-10-04T17:43:19,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/5/2023,83.3,78.8,80.8,91.9,78.8,86.3,77.1,88.9,1.451,100,100,rain,0,0,24.2,19.1,152.9,1004.7,97,2,59.4,5.2,3,30,2023-10-05T05:51:23,2023-10-05T17:42:20,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/6/2023,81.5,78.8,80.2,89.2,78.8,85.4,77.3,90.7,1.859,100,95.83,rain,0,0,30.2,20.8,191.5,1004.1,100,2.2,87.1,7.4,4,30,2023-10-06T05:51:45,2023-10-06T17:41:21,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/7/2023,90.3,80.6,84.4,103.7,87.1,93.7,76.7,78.5,0.392,100,87.5,rain,0,0,17.2,7.6,204.9,1006.2,80.5,2.5,109.8,9.4,5,30,2023-10-07T05:52:08,2023-10-07T17:40:23,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,10/8/2023,92.7,80.6,85.7,107,85.3,95.3,76,73.5,0.183,100,58.33,rain,0,0,16.1,11.4,222.1,1007.8,63.5,2.7,150.2,12.9,7,30,2023-10-08T05:52:31,2023-10-08T17:39:25,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,10/9/2023,92.4,80.6,85.7,106.6,84.6,95.3,75.7,72.5,0.262,100,70.83,rain,0,0,18.1,12.7,209,1009,81.5,2.5,154.1,13.4,6,30,2023-10-09T05:52:55,2023-10-09T17:38:28,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,10/10/2023,91.4,81.4,84.9,105.1,88.1,94.1,76,75.3,0.032,100,33.33,rain,0,0,10.7,7,28.4,1009.5,76.1,2.4,195.5,16.9,7,30,2023-10-10T05:53:19,2023-10-10T17:37:31,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,10/11/2023,95,80.6,85.7,116.1,85.3,96.1,76.6,74.9,0.028,100,12.5,rain,0,0,12.1,10.3,225.9,1009.3,62.9,2.3,208.9,18,7,30,2023-10-11T05:53:43,2023-10-11T17:36:34,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/12/2023,93.4,80.1,86.2,103.2,85.8,95.4,75.6,71.8,0.02,100,16.67,rain,0,0,13.6,5.9,13.6,1011.2,64.7,2.5,208.4,17.9,7,30,2023-10-12T05:54:08,2023-10-12T17:35:39,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,10/13/2023,93.2,78.3,85.5,101.5,78.3,92.5,73.5,68.6,0,0,0,,0,0,11,10.2,286.1,1012.2,49.4,2.5,201.6,17.3,8,10,2023-10-13T05:54:33,2023-10-13T17:34:44,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,10/14/2023,92.4,78,84.8,98.9,78,89.7,72.3,67.6,0,0,0,,0,0,11.2,10.3,278.1,1011.5,31.8,2.4,201.1,17.3,7,10,2023-10-14T05:54:58,2023-10-14T17:33:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/15/2023,89.9,80.9,84.6,100.3,85.9,90.9,72.8,68.4,0,0,0,,0,0,9.2,5.8,102.3,1010,54.8,2.2,212.3,18.3,7,10,2023-10-15T05:55:24,2023-10-15T17:32:55,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/16/2023,91.4,77.4,83.6,100.5,77.4,89,73.3,71.8,0.044,100,20.83,rain,0,0,10.3,7.5,41.1,1010.9,33.1,2.4,210.6,18.2,8,30,2023-10-16T05:55:50,2023-10-16T17:32:02,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,10/17/2023,91.4,77.8,83.9,98.8,77.8,89.3,73.4,72.1,0.024,100,8.33,rain,0,0,8.9,2.8,284.7,1011.7,51.3,2.2,216.6,18.6,8,10,2023-10-17T05:56:17,2023-10-17T17:31:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
